ID,commenterID,articleID,comment,likes,commentID,replyID,date
5682,3448,277,"I don’t think anyone really wants an apology from RTE, politicians, the judiciary or anyone else.
All people really want is for the same rules that apply to RTE celebrities for gatherings apply to everyone else.
For the rules that apply to the Gardai and the IRA for funerals, apply across the board.
For the travelling restrictions that apply to migrant workers apply to everyone.
For the rules that allow multi-nationals carry on in business, be also applied to individual Irish entrepreneurs, be they barbers, boutiques, hairdressers, restaurateurs or publicans.
For the rules that allow BLM and Polish abortion protests be permitted without hindrance, apply to all Irish citizens.
You know, the stuff that used to be in the Constitution.",30,9277597,9277597,"3hours ago"
5683,3449,277,"Ah sure it’s grand then, same as Mr. Wolfe.. Be grand sure",31,9277636,9277636,"3hours ago"
5684,3450,277,"How many times have things like this happened in this country, even before March? Same story, high profile wrongdoing happens, scandal errupts, forgotten in 2-3 weeks…",21,9277647,9277647,"3hours ago"
5685,3451,277,"We’ve all had losses and needed to restrict ourselves from loved ones. This event had to be planned, someone dosent just up and retire but a copy and paste “im sorry ” makes everything ok. ?? I don’t think so…just screams of being a hypocrite.",51,9277539,9277539,"4hours ago"
5686,3263,277,"Of course you would not know about the real world in the private sector. In our offices, 2 meters distancing at all times, one way system in and out of building and stairs, only 1 allowed in showers or toilets at a time, segregated desks and no one seated inside 2 meters, staggered canteen times and no one seated inside 2 meters, all stop points have 2 meters signage on floors and all in place and in effect since March. No meetings unless can be held in rooms where 2 meters distancing can be maintained.",16,9277769,9277769,"2hours ago"
5687,3277,277,"Remember when it was bankers that thought they could just do as they please…",26,9277809,9277809,"2hours ago"
5688,3431,277,"A lot of pent up hatred and seething dislike for RTE being displayed in the comments above.
RTE wouldn’t be my No 1 institution either but methinks a lot of the above is just using the recent incidents as a cover to vent.",9,9277642,9277642,"3hours ago"
5689,3452,277,"Please stop apologising!
It was an error of judgement…
Yes we would all love an event night out but so be it….
Everyone wants to take the head off people as soon as a mistake is made!. We are getting closer to a vaccine and soon we can all go back to living.
I don’t like to c people being humiliated. If there is any person out there who has never made a mistake in life.. feel free to keep throwing them stones …
Life is not perfect nor should it be!",6,9277795,9277795,"2hours ago"
5690,3453,277,"That’s great but when are they all getting sacked",15,9277950,9277950,"1hour ago"
5691,3454,279,"Act III, scene III, line 87:
“No”.
— hamlet.",203,9277346,9277346,"6hours ago"
5692,3341,279,"@Dean: Beautiful",27,9277572,9277346,"4hours ago"
5693,3455,279,"It’s a nice show. Soggy bottoms unite!",81,9277351,9277351,"6hours ago"
5694,3331,279,"@Madra: it’s a great show ruined by so many ads. Netflix and Prime have made me totally intolerant to adverts now. I just record tv shows and watch the next day so I can fast forward the ads",57,9277640,9277351,"3hours ago"
5695,3456,279,"@Peter Cavey: Because of the ads, we record and start watching 30 mins in.
That way you never inadvertently find out what happened before watching.",30,9277686,9277351,"3hours ago"
5696,3457,279,"I hope they get rid of Matt Lucas before the next series, he’s not funny and awkward with the other hosts and the bakers",83,9277434,9277434,"5hours ago"
5697,3458,279,"@A d d y o u r n a m e: I really like him, in general… Watching him in Doctor Who is why I warmed to him…
However, at times, watching him, I feel like if I was with him in the tent, I’d end up punching him.. I wouldn’t have the patience to deal with him, under the conditions in there. Out of there, sure… in there, NOPE.",13,9277603,9277434,"3hours ago"
5698,3459,279,"@Mirabelle Stonegate: why a tent?",2,9277690,9277434,"3hours ago"
5699,3458,279,"@Jackheel O’ kneel: Sorry, I was referring to the Bake Off tent, the one in the show.",4,9277733,9277434,"3hours ago"
5700,3460,279,"I am only happy with one of the finalists. I think the judges have got it wrong this year so I won’t be watching it.",37,9277350,9277350,"6hours ago"
5701,3461,279,"@Becky Mary: They may aswell scrap the technical round as it seems to have absoloutely no baring on who goes home. Not this year anyway.",51,9277391,9277350,"5hours ago"
5702,3462,279,"@Becky Mary: yeah we are boycotting after last weeks shenanigans.",23,9277392,9277350,"5hours ago"
5703,3460,279,"@Cian Nolan: That’s very true.",1,9277538,9277350,"4hours ago"
5704,3460,279,"@Lindsey O Connor: I really don’t understand last weeks decision that was wrong. I agree with you.",5,9277543,9277350,"4hours ago"
5705,3234,279,"@Becky Mary: I’m never watching again if Laura wins after she should have been gone weeks ago.",16,9277585,9277350,"4hours ago"
5706,3299,279,"@Becky Mary: our first year watching and we really enjoyed it but definitely very disappointed about last week. I imagine there’s lots we don’t see and maybe the judges know what they’re doing but some decisions have felt very wrong. We’ll still watch the final all the same",1,9277801,9277350,"2hours ago"
5707,3391,279,"@Sam Harms: she’s bound to win you need your from the worst to the best story . I suspect the challenges will suit her down to the ground this week.",2,9277917,9277350,"1hour ago"
5708,3463,279,"I won’t be watching it because my broadband and tv provider decided to send their subcontractors to my house and accidentally knock off my internet,and when I rang I was told I would have to pay for the pleasure of getting it fixed",27,9277386,9277386,"5hours ago"
5709,3460,279,"@Pete mc pete: that’s awful and not fair and also very annoying.",18,9277546,9277386,"4hours ago"
5710,3464,279,"@Pete mc pete: typical wreck your service and make you oay probably extending your contract too. Move provider uf even close to tge end of your contract",5,9278054,9277386,"52mins ago"
5711,3465,279,"Too many ads and it’s become repetitive.",28,9277370,9277370,"6hours ago"
5712,3466,279,"Waiting for a poll on if one has confidence in the ruling coalition parties.",16,9277417,9277417,"5hours ago"
5713,3460,279,"@George Vladisavljevic: That would be a big No from me.",14,9277551,9277417,"4hours ago"
5714,3467,279,"Having successfully dodged every episode of this stuff so far, what exactly would be the point of watching it tonight? It’s not as if the lead story on all the papers tomorrow (and the softmedia) will tell us who won and what they baked and how the judges all reacted, as if it’s news!
Besides, any food likely to count a pound of butter and 300 grams of sugar among it’s ingredients should be off limits until we all get a little fit(ter).",15,9277424,9277424,"5hours ago"
5715,3458,279,"@Tom Hogarty: We normally record and watch it on a Wednesday. I will be fighting to watch the final tonight, in an effort to completely avoid spoilers.
During another episode, I was googling something, and spotted a headline on my news feed, which told me who was sent home in that episode. Totally irked me. I’m a fast reader, so I had the headline read before I knew what I was reading.
Its nice entertainment. Very easy-going. And actually.. my mother has found her baking has improved since starting to watch it!",6,9277612,9277424,"3hours ago"
5716,3468,279,"In the immortal words of paisley: never, never,never.",13,9277637,9277637,"3hours ago"
5717,3469,279,"What is it?",5,9277705,9277705,"3hours ago"
5718,3464,279,"I’d rather gouge my eyes out than watch reality tv. Cheap tacky programe",5,9277973,9277973,"1hour ago"
5719,3458,279,"@Dangling Damo: I’m with you, for the most part. However, I like reality TV that can teach you something. Bake Off does that. My mum has found her baking has improved based on tips she has picked up from the show. I’ve actually tried baking a couple of times this year, because of it.. with fairly good results.
Other reality TV I enjoy was a show YEARS ago, over a decade back, based on the Stanford Prison Experiment. That was interesting. Or we also watch Steam Train Britain when it’s on. It follows people who work on the steam trains in Britain (duh), and the things they do on a daily basis. It’s not a documentary, exactly, so I’m classing it as reality TV.
I enjoy Eat Well for Less when it’s on. I’ve picked up a few recipes and cooking tips from that show, and improved my knife skills in the kitchen, just from watching.
Big Brother, Kardashians, X Factor… that kind of reality TV bores me no end.",1,9278058,9277973,"50mins ago"
